Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
size;fftw.cpp;44;0.8468756675720215;0-2;Single bit-flip
size;fftw.cpp;44;1.284721851348877;0-2;Single bit-flip
size;fftw.cpp;44;1.1475448608398438;0-2;Single bit-flip
out;fftw.cpp;42;1.711113452911377;0-2;Single bit-flip
out;fftw.cpp;42;0.9643487930297852;0-2;Single bit-flip
out;fftw.cpp;42;1.7745423316955566;0-2;Single bit-flip
out;fftw.cpp;42;1.9746737480163574;0-2;Single bit-flip
size;fftw.cpp;44;2.215060234069824;0-2;Single bit-flip
i;fftw.cpp;53;1.8415107727050781;0-2;Single bit-flip
i;fftw.cpp;53;1.0253715515136719;0-2;Single bit-flip
out;fftw.cpp;42;1.5268023014068604;0-2;Single bit-flip
size;fftw.cpp;44;2.24993634223938;0-2;Single bit-flip
size;fftw.cpp;44;0.3704249858856201;0-2;Single bit-flip
i;fftw.cpp;53;0.9261236190795898;0-2;Single bit-flip
size;fftw.cpp;44;2.120025873184204;0-2;Single bit-flip
i;fftw.cpp;53;2.217211961746216;0-2;Single bit-flip
i;fftw.cpp;53;0.9931540489196777;0-2;Single bit-flip
size;fftw.cpp;44;1.5831375122070312;0-2;Single bit-flip
i;fftw.cpp;53;2.5574214458465576;0-2;Single bit-flip
size;fftw.cpp;44;2.2391090393066406;0-2;Single bit-flip
i;fftw.cpp;53;1.4103000164031982;0-2;Single bit-flip
out;fftw.cpp;42;0.8377847671508789;0-2;Single bit-flip
i;fftw.cpp;53;1.376969814300537;0-2;Single bit-flip
size;fftw.cpp;44;1.7458045482635498;0-2;Single bit-flip
out;fftw.cpp;42;1.9573142528533936;0-2;Single bit-flip
size;fftw.cpp;44;0.7781398296356201;0-2;Single bit-flip
i;fftw.cpp;53;2.3052403926849365;0-2;Single bit-flip
out;fftw.cpp;42;1.4949276447296143;0-2;Single bit-flip
size;fftw.cpp;44;0.6435086727142334;0-2;Single bit-flip
i;fftw.cpp;53;0.7148647308349609;0-2;Single bit-flip
size;fftw.cpp;44;2.3264167308807373;0-2;Single bit-flip
workstart;vfprintf.c;1257;1.0784311294555664;0-2;Single bit-flip
size;fftw.cpp;44;0.9788060188293457;0-2;Single bit-flip
i;fftw.cpp;53;1.8216667175292969;0-2;Single bit-flip
out;fftw.cpp;42;0.4888896942138672;0-2;Single bit-flip
size;fftw.cpp;44;1.295224905014038;0-2;Single bit-flip
out;fftw.cpp;42;0.8356661796569824;0-2;Single bit-flip
size;fftw.cpp;44;1.7952234745025635;0-2;Single bit-flip
i;fftw.cpp;53;1.1042697429656982;0-2;Single bit-flip
out;fftw.cpp;42;1.4248058795928955;0-2;Single bit-flip
out;fftw.cpp;42;1.7782058715820312;0-2;Single bit-flip
i;fftw.cpp;53;1.2190279960632324;0-2;Single bit-flip
out;fftw.cpp;42;2.0680158138275146;0-2;Single bit-flip
size;fftw.cpp;44;2.0659189224243164;0-2;Single bit-flip
i;fftw.cpp;53;2.1178345680236816;0-2;Single bit-flip
size;fftw.cpp;44;1.8665366172790527;0-2;Single bit-flip
size;fftw.cpp;44;1.3027374744415283;0-2;Single bit-flip
input;fftw.cpp;10;0.9066653251647949;0-2;Single bit-flip
i;fftw.cpp;53;1.4949140548706055;0-2;Single bit-flip
i;fftw.cpp;53;1.4976847171783447;0-2;Single bit-flip
out;fftw.cpp;42;1.247877836227417;0-2;Single bit-flip
size;fftw.cpp;44;2.231020450592041;0-2;Single bit-flip
i;fftw.cpp;53;1.3533539772033691;0-2;Single bit-flip
position;fftw.cpp;27;0.9410479068756104;0-2;Single bit-flip
i;fftw.cpp;53;1.1067562103271484;0-2;Single bit-flip
out;fftw.cpp;42;1.4505195617675781;0-2;Single bit-flip
i;fftw.cpp;53;1.9806621074676514;0-2;Single bit-flip
size;fftw.cpp;44;1.17173171043396;0-2;Single bit-flip
out;fftw.cpp;42;2.2473318576812744;0-2;Single bit-flip
out;fftw.cpp;42;1.0656135082244873;0-2;Single bit-flip
out;fftw.cpp;42;0.4925854206085205;0-2;Single bit-flip
size;fftw.cpp;44;1.2211582660675049;0-2;Single bit-flip
i;fftw.cpp;53;1.3785574436187744;0-2;Single bit-flip
size;fftw.cpp;44;1.0526719093322754;0-2;Single bit-flip
i;fftw.cpp;53;2.8271758556365967;0-2;Single bit-flip
i;fftw.cpp;53;1.5959646701812744;0-2;Single bit-flip
i;fftw.cpp;53;1.9085843563079834;0-2;Single bit-flip
size;fftw.cpp;44;1.189563512802124;0-2;Single bit-flip
i;fftw.cpp;53;0.6571545600891113;0-2;Single bit-flip
size;fftw.cpp;44;0.6352114677429199;0-2;Single bit-flip
out;fftw.cpp;42;1.8509771823883057;0-2;Single bit-flip
out;fftw.cpp;42;0.8594229221343994;0-2;Single bit-flip
size;fftw.cpp;44;1.2908666133880615;0-2;Single bit-flip
size;fftw.cpp;44;1.0219035148620605;0-2;Single bit-flip
i;fftw.cpp;53;1.4509823322296143;0-2;Single bit-flip
i;fftw.cpp;53;2.216419219970703;0-2;Single bit-flip
i;fftw.cpp;53;1.8567619323730469;0-2;Single bit-flip
out;fftw.cpp;42;1.2855823040008545;0-2;Single bit-flip
i;fftw.cpp;53;2.0201895236968994;0-2;Single bit-flip
out;fftw.cpp;42;0.9612846374511719;0-2;Single bit-flip
i;fftw.cpp;53;1.3520898818969727;0-2;Single bit-flip
_IO_strn_jumps;vsnprintf.c;67;1.362309217453003;0-2;Single bit-flip
size;fftw.cpp;44;1.0509564876556396;0-2;Single bit-flip
size;fftw.cpp;44;1.3934123516082764;0-2;Single bit-flip
out;fftw.cpp;42;1.0539133548736572;0-2;Single bit-flip
i;fftw.cpp;53;1.337277889251709;0-2;Single bit-flip
i;fftw.cpp;53;2.3347976207733154;0-2;Single bit-flip
out;fftw.cpp;42;0.9536693096160889;0-2;Single bit-flip
size;fftw.cpp;44;1.7309119701385498;0-2;Single bit-flip
i;fftw.cpp;53;1.3086533546447754;0-2;Single bit-flip
i;fftw.cpp;53;0.7617967128753662;0-2;Single bit-flip
out;fftw.cpp;42;1.1707863807678223;0-2;Single bit-flip
out;fftw.cpp;42;1.9963042736053467;0-2;Single bit-flip
i;fftw.cpp;53;1.4447853565216064;0-2;Single bit-flip
size;fftw.cpp;44;2.0897042751312256;0-2;Single bit-flip
out;fftw.cpp;42;1.0399365425109863;0-2;Single bit-flip
out;fftw.cpp;42;2.7636196613311768;0-2;Single bit-flip
out;fftw.cpp;42;0.9597408771514893;0-2;Single bit-flip
out;fftw.cpp;42;2.4979352951049805;0-2;Single bit-flip
size;fftw.cpp;44;1.2132019996643066;0-2;Single bit-flip
size;fftw.cpp;44;2.1196625232696533;0-2;Single bit-flip
i;fftw.cpp;53;2.5653529167175293;0-2;Single bit-flip
size;fftw.cpp;44;1.6516406536102295;0-2;Single bit-flip
i;fftw.cpp;53;1.2148678302764893;0-2;Single bit-flip
size;fftw.cpp;44;1.188443660736084;0-2;Single bit-flip
out;fftw.cpp;42;1.6994869709014893;0-2;Single bit-flip
out;fftw.cpp;42;1.5953547954559326;0-2;Single bit-flip
size;fftw.cpp;44;1.5316307544708252;0-2;Single bit-flip
size;fftw.cpp;44;0.9648780822753906;0-2;Single bit-flip
i;fftw.cpp;53;1.9636967182159424;0-2;Single bit-flip
i;fftw.cpp;53;1.1402313709259033;0-2;Single bit-flip
i;fftw.cpp;53;1.641256332397461;0-2;Single bit-flip
out;fftw.cpp;42;1.6794934272766113;0-2;Single bit-flip
size;fftw.cpp;44;1.5449981689453125;0-2;Single bit-flip
size;fftw.cpp;44;1.0295310020446777;0-2;Single bit-flip
size;fftw.cpp;44;2.197849750518799;0-2;Single bit-flip
i;fftw.cpp;53;1.4942727088928223;0-2;Single bit-flip
out;fftw.cpp;42;1.4662489891052246;0-2;Single bit-flip
size;fftw.cpp;44;1.098590612411499;0-2;Single bit-flip
out;fftw.cpp;42;2.1991169452667236;0-2;Single bit-flip
size;fftw.cpp;44;1.4375624656677246;0-2;Single bit-flip
size;fftw.cpp;44;0.7266504764556885;0-2;Single bit-flip
i;fftw.cpp;53;1.9389290809631348;0-2;Single bit-flip
out;fftw.cpp;42;2.3164045810699463;0-2;Single bit-flip
size;fftw.cpp;44;0.8506360054016113;0-2;Single bit-flip
i;fftw.cpp;53;2.375602960586548;0-2;Single bit-flip
i;fftw.cpp;53;1.785719633102417;0-2;Single bit-flip
out;fftw.cpp;42;1.2078526020050049;0-2;Single bit-flip
size;fftw.cpp;44;1.5189433097839355;0-2;Single bit-flip
out;fftw.cpp;42;1.364884376525879;0-2;Single bit-flip
i;fftw.cpp;53;1.4905445575714111;0-2;Single bit-flip
size;fftw.cpp;44;1.0860621929168701;0-2;Single bit-flip
op2_word;cmp.c;33;0.9767258167266846;0-2;Single bit-flip
size;fftw.cpp;44;1.9804091453552246;0-2;Single bit-flip
size;fftw.cpp;44;1.0554561614990234;0-2;Single bit-flip
out;fftw.cpp;42;2.1646387577056885;0-2;Single bit-flip
size;fftw.cpp;44;2.6225078105926514;0-2;Single bit-flip
size;fftw.cpp;44;1.2749524116516113;0-2;Single bit-flip
i;fftw.cpp;53;1.7871432304382324;0-2;Single bit-flip
size;fftw.cpp;44;1.9872376918792725;0-2;Single bit-flip
i;fftw.cpp;53;2.545140504837036;0-2;Single bit-flip
i;fftw.cpp;53;2.1424474716186523;0-2;Single bit-flip
out;fftw.cpp;42;2.0839505195617676;0-2;Single bit-flip
out;fftw.cpp;42;1.0959978103637695;0-2;Single bit-flip
size;fftw.cpp;44;0.6818389892578125;0-2;Single bit-flip
out;fftw.cpp;42;1.8502633571624756;0-2;Single bit-flip
size;fftw.cpp;44;1.7732937335968018;0-2;Single bit-flip
i;fftw.cpp;53;1.2457115650177002;0-2;Single bit-flip
out;fftw.cpp;42;1.2018029689788818;0-2;Single bit-flip
out;fftw.cpp;42;0.580439567565918;0-2;Single bit-flip
size;fftw.cpp;44;1.8973751068115234;0-2;Single bit-flip
size;fftw.cpp;44;0.8692166805267334;0-2;Single bit-flip
out;fftw.cpp;42;0.898862361907959;0-2;Single bit-flip
i;fftw.cpp;53;2.4732940196990967;0-2;Single bit-flip
out;fftw.cpp;42;2.013059377670288;0-2;Single bit-flip
i;fftw.cpp;53;2.018049955368042;0-2;Single bit-flip
i;fftw.cpp;53;2.191964626312256;0-2;Single bit-flip
i;fftw.cpp;53;1.4546375274658203;0-2;Single bit-flip
i;fftw.cpp;53;2.221447229385376;0-2;Single bit-flip
i;fftw.cpp;53;0.9507758617401123;0-2;Single bit-flip
size;fftw.cpp;44;2.4873523712158203;0-2;Single bit-flip
out;fftw.cpp;42;1.5319042205810547;0-2;Single bit-flip
i;fftw.cpp;53;1.2590994834899902;0-2;Single bit-flip
i;fftw.cpp;53;1.127638339996338;0-2;Single bit-flip
out;fftw.cpp;42;1.4400482177734375;0-2;Single bit-flip
out;fftw.cpp;42;0.424816370010376;0-2;Single bit-flip
i;fftw.cpp;53;1.2598519325256348;0-2;Single bit-flip
size;fftw.cpp;44;1.2993910312652588;0-2;Single bit-flip
out;fftw.cpp;42;2.763152837753296;0-2;Single bit-flip
i;fftw.cpp;53;1.282280445098877;0-2;Single bit-flip
i;fftw.cpp;53;1.7442412376403809;0-2;Single bit-flip
size;fftw.cpp;44;1.0255074501037598;0-2;Single bit-flip
sf;vsnprintf.c;96;1.2654433250427246;0-2;Single bit-flip
size;fftw.cpp;44;1.0254626274108887;0-2;Single bit-flip
i;fftw.cpp;53;2.0277743339538574;0-2;Single bit-flip
i;fftw.cpp;53;2.62241792678833;0-2;Single bit-flip
size;fftw.cpp;44;2.1125473976135254;0-2;Single bit-flip
out;fftw.cpp;42;1.1060881614685059;0-2;Single bit-flip
size;fftw.cpp;10;0.42021679878234863;0-2;Single bit-flip
size;fftw.cpp;44;1.957704782485962;0-2;Single bit-flip
size;fftw.cpp;44;1.9494094848632812;0-2;Single bit-flip
i;fftw.cpp;53;2.1179003715515137;0-2;Single bit-flip
size;fftw.cpp;44;1.1055757999420166;0-2;Single bit-flip
