Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
size;cooley_tukey.cpp;53;5.68315315246582;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0432467460632324;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.717853546142578;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.154332160949707;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;2.374718189239502;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.7161409854888916;0-6;Single bit-flip
i;cooley_tukey.cpp;35;1.484438419342041;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.7466344833374023;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.711498975753784;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.7388651371002197;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.103924036026001;0-6;Single bit-flip
__r;/usr/include/c++/6/complex;388;1.7605197429656982;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.57892107963562;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.932500123977661;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.8083317279815674;0-6;Single bit-flip
sn;../sysdeps/ieee754/dbl-64/s_sin.c;200;1.947826623916626;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.6859326362609863;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.488816738128662;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.974494218826294;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.343634843826294;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;1.3422532081604004;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.5596675872802734;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.3073246479034424;0-6;Single bit-flip
sf;vsnprintf.c;96;5.236806631088257;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.521817445755005;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.032571315765381;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.9462742805480957;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.8866851329803467;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.13132643699646;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.9606285095214844;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.2251060009002686;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.437958002090454;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.326084852218628;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;1.3161511421203613;0-6;Single bit-flip
