Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
size;cooley_tukey.cpp;53;1.0466692447662354;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.155911922454834;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.301053047180176;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.880789756774902;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.5065114498138428;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;386;2.143371343612671;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.748666286468506;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.228950262069702;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.9486844539642334;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.5523946285247803;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.363213062286377;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.855299711227417;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.257102966308594;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.028520107269287;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.4612858295440674;0-6;Double bit-flip
sinix;s_cexp.c;40;1.7064483165740967;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.053483009338379;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.0252084732055664;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.950124502182007;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.2056326866149902;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.716501951217651;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.458287954330444;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.223766803741455;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.6563234329223633;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.3611705303192139;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.968592643737793;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.0473740100860596;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.974048137664795;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.199977874755859;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.025233268737793;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.574055433273315;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.834797143936157;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.909071922302246;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.391279220581055;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.7608838081359863;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.306390762329102;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.050229549407959;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.377341985702515;0-6;Double bit-flip
this;cooley_tukey.cpp;0;1.1907017230987549;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.6155593395233154;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.5871520042419434;0-6;Double bit-flip
size;cooley_tukey.cpp;53;2.370103120803833;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.809736490249634;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.791097402572632;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.290759325027466;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.4526686668395996;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.3169188499450684;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.862660884857178;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.9138822555541992;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.9324533939361572;0-6;Double bit-flip
size;cooley_tukey.cpp;53;1.3879945278167725;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.505759954452515;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.1962621212005615;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.426805734634399;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.1237225532531738;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.470443248748779;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.9684088230133057;0-6;Double bit-flip
odds;cooley_tukey.cpp;39;2.3540573120117188;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.956981897354126;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.642643928527832;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.150017499923706;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.1036787033081055;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.5598061084747314;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.0882697105407715;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.3730461597442627;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.9851620197296143;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.098315238952637;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.7681643962860107;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.714235782623291;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.4661281108856201;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.184118032455444;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.977210521697998;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.130411148071289;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.1043341159820557;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.108546495437622;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.463486433029175;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.170644283294678;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.709772109985352;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.570521354675293;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.7364742755889893;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.092719078063965;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.798889398574829;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.9207916259765625;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.350018262863159;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.5850181579589844;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.705520868301392;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.957560300827026;0-6;Double bit-flip
_IO_strn_jumps;vsnprintf.c;67;4.997247695922852;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.5489940643310547;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.154213905334473;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.975165843963623;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.911661148071289;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.975282430648804;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.8118295669555664;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;6.644527912139893;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;3.0316641330718994;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.354875564575195;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.909785270690918;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.838083028793335;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.7925083637237549;0-6;Double bit-flip
__z;/usr/include/c++/6/complex;1321;1.3342370986938477;0-6;Double bit-flip
i;cooley_tukey.cpp;35;2.1778998374938965;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.990885257720947;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.636099100112915;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.129170894622803;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.523184061050415;0-6;Double bit-flip
n;cooley_tukey.cpp;28;3.108119249343872;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.7483494281768799;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.964224100112915;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.2058568000793457;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.6163620948791504;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;386;3.4156289100646973;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.3199994564056396;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.445119857788086;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.768976449966431;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.8970847129821777;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.9407336711883545;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.881139278411865;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.1933510303497314;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.731487274169922;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.27551007270813;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.521996021270752;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;2.7506940364837646;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.73136830329895;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;6.324944734573364;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.724161386489868;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.7108139991760254;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.7810237407684326;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.241894006729126;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.0716238021850586;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.815319776535034;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.7480576038360596;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.9573974609375;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.00356650352478;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.636583089828491;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.490762233734131;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.775816440582275;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.637723207473755;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.601566791534424;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.789733648300171;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.9647433757781982;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.212256193161011;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.6304900646209717;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.312340021133423;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.026597023010254;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.624617099761963;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.757052421569824;0-6;Double bit-flip
odds;cooley_tukey.cpp;39;1.479980707168579;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.3538143634796143;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.854109764099121;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.948361396789551;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.236351490020752;0-6;Double bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;1.77219557762146;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.3813722133636475;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.6395957469940186;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.040809154510498;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.6404647827148438;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.3335113525390625;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.0875415802001953;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.6582601070404053;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.567192792892456;0-6;Double bit-flip
i;cooley_tukey.cpp;35;1.7844014167785645;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.992120981216431;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.277148485183716;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.48237943649292;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;0.75856614112854;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.538896560668945;0-6;Double bit-flip
n;cooley_tukey.cpp;11;0.9302487373352051;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.938885450363159;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.3561813831329346;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.4068603515625;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.0969579219818115;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.212519884109497;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.8057470321655273;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.8738117218017578;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.0995490550994873;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.6805615425109863;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.9145209789276123;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.519901752471924;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.090278148651123;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.978847026824951;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.8672151565551758;0-6;Double bit-flip
n;cooley_tukey.cpp;28;3.6505308151245117;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.726463079452515;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.6109938621520996;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.4599833488464355;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.0195205211639404;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.363368511199951;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.4646203517913818;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.4197936058044434;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.451322793960571;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.9015085697174072;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.429149389266968;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.253511428833008;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.4961421489715576;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.68084716796875;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.804437637329102;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.7096004486083984;0-6;Double bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;1.1720073223114014;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.377331018447876;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.73553466796875;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.3061931133270264;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.3009986877441406;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.9475295543670654;0-6;Double bit-flip
odds;cooley_tukey.cpp;39;2.764786958694458;0-6;Double bit-flip
__y;/usr/include/c++/6/complex;326;2.7350478172302246;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.321725130081177;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.6901872158050537;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;386;1.911731243133545;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.6887385845184326;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.7427399158477783;0-6;Double bit-flip
size;cooley_tukey.cpp;53;1.494642972946167;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.5041000843048096;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.9912679195404053;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.563823699951172;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.4177770614624023;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.770989894866943;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.7529137134552002;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.9711108207702637;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.664597988128662;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.60045051574707;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.5304415225982666;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.6648623943328857;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.6118645668029785;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.483801603317261;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.967724084854126;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.678882122039795;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.5875906944274902;0-6;Double bit-flip
n;cooley_tukey.cpp;28;3.764209270477295;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.255512952804565;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.9906716346740723;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.7004878520965576;0-6;Double bit-flip
odds;cooley_tukey.cpp;39;1.8030822277069092;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.1026813983917236;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.7968075275421143;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.734833717346191;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.965689420700073;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.3818743228912354;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.3457727432250977;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.583324909210205;0-6;Double bit-flip
n;cooley_tukey.cpp;28;3.9273903369903564;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.857338190078735;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.672929286956787;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.4524986743927;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.193706035614014;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.9391002655029297;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.298888921737671;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.836658477783203;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.2212300300598145;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.5190773010253906;0-6;Double bit-flip
big;../sysdeps/ieee754/dbl-64/dosincos.h;73;2.664911985397339;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.5374810695648193;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.3293187618255615;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.556365251541138;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.9565584659576416;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;1.2363402843475342;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.6867446899414062;0-6;Double bit-flip
i;cooley_tukey.cpp;35;1.3739473819732666;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.4894626140594482;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.89054012298584;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.3878147602081299;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.913789987564087;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.787400484085083;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.186863660812378;0-6;Double bit-flip
size;cooley_tukey.cpp;53;2.167346954345703;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.799172401428223;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.932443857192993;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.684354066848755;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.0925583839416504;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.747605800628662;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.45039701461792;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.311947584152222;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.066756248474121;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.16611123085022;0-6;Double bit-flip
odds;cooley_tukey.cpp;39;1.8020262718200684;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.964216709136963;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.0108816623687744;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;2.907158851623535;0-6;Double bit-flip
__r;/usr/include/c++/6/complex;388;3.450625419616699;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.4168412685394287;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.353935480117798;0-6;Double bit-flip
twiddle;cooley_tukey.cpp;40;1.8233802318572998;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.801969289779663;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.350749254226685;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.535597324371338;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.0070066452026367;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.609757661819458;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.723513603210449;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.787871837615967;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;3.2986764907836914;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.7553436756134033;0-6;Double bit-flip
__z;/usr/include/c++/6/complex;1321;1.4775464534759521;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.4607672691345215;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;1.9941279888153076;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.6304121017456055;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.0824248790740967;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.8503813743591309;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.1048815250396729;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.824308395385742;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.809854507446289;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.7900800704956055;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.380552530288696;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.3392064571380615;0-6;Double bit-flip
n;cooley_tukey.cpp;28;3.261892318725586;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.038020610809326;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.613056182861328;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.1776561737060547;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.112591028213501;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.412524700164795;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.8967275619506836;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.8099842071533203;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.343780279159546;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.5667474269866943;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.5288569927215576;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.1816742420196533;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.26987886428833;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.5940909385681152;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.282362699508667;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.314438819885254;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.5329031944274902;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.5732662677764893;0-6;Double bit-flip
this;cooley_tukey.cpp;0;3.9405665397644043;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.2992773056030273;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.0905303955078125;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.338242530822754;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.7890284061431885;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.7485740184783936;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.985840320587158;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.8832905292510986;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.78666353225708;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.259049654006958;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.371669292449951;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.320711851119995;0-6;Double bit-flip
__r;/usr/include/c++/6/complex;358;1.3934247493743896;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.6643564701080322;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.60473895072937;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.781113624572754;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.262367010116577;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.6929337978363037;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.4318945407867432;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.2739160060882568;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.525968790054321;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.4424424171447754;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.481927871704102;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.6935787200927734;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.052962064743042;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.385570764541626;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.0912716388702393;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.2810661792755127;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.3926613330841064;0-6;Double bit-flip
n;cooley_tukey.cpp;28;3.4263157844543457;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.175515651702881;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.064323425292969;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.1090087890625;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.858566999435425;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.3664536476135254;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.051921367645264;0-6;Double bit-flip
n;cooley_tukey.cpp;11;0.9579784870147705;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.7693212032318115;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.5180518627166748;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.136847972869873;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.450378894805908;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.382956266403198;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.6695375442504883;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.929558992385864;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.9902257919311523;0-6;Double bit-flip
_IO_strn_jumps;vsnprintf.c;67;5.772785902023315;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.745637655258179;0-6;Double bit-flip
cs;../sysdeps/ieee754/dbl-64/s_sin.c;152;1.4570002555847168;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.305385112762451;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.12007999420166;0-6;Double bit-flip
sn;../sysdeps/ieee754/dbl-64/s_sin.c;218;1.3763415813446045;0-6;Double bit-flip
