Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
i;cooley_tukey.cpp;83;2.6742734909057617;0-4;Single bit-flip
evens;cooley_tukey.cpp;38;1.9976787567138672;0-4;Single bit-flip
i;cooley_tukey.cpp;83;2.2597568035125732;0-4;Single bit-flip
i;cooley_tukey.cpp;83;3.71549916267395;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1214406490325928;0-4;Single bit-flip
n;cooley_tukey.cpp;28;1.575951099395752;0-4;Single bit-flip
n;cooley_tukey.cpp;28;1.8214962482452393;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.52321457862854;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5963084697723389;0-4;Single bit-flip
size;cooley_tukey.cpp;53;2.5536677837371826;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.2839374542236328;0-4;Single bit-flip
i;cooley_tukey.cpp;83;2.9767236709594727;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.564920425415039;0-4;Single bit-flip
n;cooley_tukey.cpp;28;2.240861415863037;0-4;Single bit-flip
matrix;cooley_tukey.cpp;66;3.1937649250030518;0-4;Single bit-flip
size;cooley_tukey.cpp;53;3.5853676795959473;0-4;Single bit-flip
size;cooley_tukey.cpp;53;3.00461483001709;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5065453052520752;0-4;Single bit-flip
__x;/usr/include/c++/6/complex;386;2.279331684112549;0-4;Single bit-flip
n;cooley_tukey.cpp;28;1.756150722503662;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.9430346488952637;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.4193344116210938;0-4;Single bit-flip
workstart;vfprintf.c;1257;2.509229898452759;0-4;Single bit-flip
i;cooley_tukey.cpp;83;2.1197123527526855;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1172406673431396;0-4;Single bit-flip
i;cooley_tukey.cpp;83;2.68931245803833;0-4;Single bit-flip
__x;/usr/include/c++/6/complex;386;0.9178764820098877;0-4;Single bit-flip
n;cooley_tukey.cpp;28;2.3988096714019775;0-4;Single bit-flip
__r;/usr/include/c++/6/complex;388;0.4941420555114746;0-4;Single bit-flip
size;cooley_tukey.cpp;53;2.0795018672943115;0-4;Single bit-flip
sinix;s_cexp.c;40;1.771148681640625;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;0.7716982364654541;0-4;Single bit-flip
i;cooley_tukey.cpp;83;4.050503253936768;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1605315208435059;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1462619304656982;0-4;Single bit-flip
matrix;cooley_tukey.cpp;66;1.4543001651763916;0-4;Single bit-flip
n;cooley_tukey.cpp;28;1.804551362991333;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3493335247039795;0-4;Single bit-flip
n;cooley_tukey.cpp;28;1.1701364517211914;0-4;Single bit-flip
matrix;cooley_tukey.cpp;28;0.6105124950408936;0-4;Single bit-flip
