Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
out;fftw2t.cpp;42;2.3447601795196533;0-2;Single bit-flip
in;fftw2t.cpp;42;1.4333624839782715;0-2;Single bit-flip
out;fftw2t.cpp;42;2.05753231048584;0-2;Single bit-flip
in;fftw2t.cpp;42;1.697235345840454;0-2;Single bit-flip
in;fftw2t.cpp;42;1.666194200515747;0-2;Single bit-flip
in;fftw2t.cpp;42;1.850102186203003;0-2;Single bit-flip
out;fftw2t.cpp;42;0.6105096340179443;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0720529556274414;0-2;Single bit-flip
in;fftw2t.cpp;42;1.2828774452209473;0-2;Single bit-flip
in;fftw2t.cpp;42;2.112643241882324;0-2;Single bit-flip
in;fftw2t.cpp;42;2.005124092102051;0-2;Single bit-flip
size;fftw2t.cpp;44;0.8577821254730225;0-2;Single bit-flip
p;fftw2t.cpp;43;1.9183335304260254;0-2;Single bit-flip
size;fftw2t.cpp;44;0.6777119636535645;0-2;Single bit-flip
p;fftw2t.cpp;43;2.036809206008911;0-2;Single bit-flip
p;fftw2t.cpp;43;0.837501049041748;0-2;Single bit-flip
out;fftw2t.cpp;42;1.9556066989898682;0-2;Single bit-flip
p;fftw2t.cpp;43;1.8690412044525146;0-2;Single bit-flip
in;fftw2t.cpp;42;0.9052534103393555;0-2;Single bit-flip
p;fftw2t.cpp;43;1.698615550994873;0-2;Single bit-flip
p;fftw2t.cpp;43;1.0671849250793457;0-2;Single bit-flip
out;fftw2t.cpp;42;1.8052706718444824;0-2;Single bit-flip
out;fftw2t.cpp;42;1.4196300506591797;0-2;Single bit-flip
out;fftw2t.cpp;42;1.3884551525115967;0-2;Single bit-flip
out;fftw2t.cpp;42;0.8624234199523926;0-2;Single bit-flip
out;fftw2t.cpp;42;0.3692309856414795;0-2;Single bit-flip
p;fftw2t.cpp;43;1.902226448059082;0-2;Single bit-flip
p;fftw2t.cpp;43;1.4050636291503906;0-2;Single bit-flip
out;fftw2t.cpp;42;1.3376877307891846;0-2;Single bit-flip
p;fftw2t.cpp;43;1.6213583946228027;0-2;Single bit-flip
size;fftw2t.cpp;44;1.433962345123291;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2356536388397217;0-2;Single bit-flip
p;fftw2t.cpp;43;2.569206953048706;0-2;Single bit-flip
in;fftw2t.cpp;42;1.866823673248291;0-2;Single bit-flip
out;fftw2t.cpp;42;1.435380458831787;0-2;Single bit-flip
p;fftw2t.cpp;43;2.3516790866851807;0-2;Single bit-flip
in;fftw2t.cpp;42;2.326866388320923;0-2;Single bit-flip
p;fftw2t.cpp;43;0.6987454891204834;0-2;Single bit-flip
in;fftw2t.cpp;42;2.1287596225738525;0-2;Single bit-flip
p;fftw2t.cpp;43;1.518730878829956;0-2;Single bit-flip
out;fftw2t.cpp;42;1.2104344367980957;0-2;Single bit-flip
p;fftw2t.cpp;43;0.5219638347625732;0-2;Single bit-flip
p;fftw2t.cpp;43;0.7665550708770752;0-2;Single bit-flip
p;fftw2t.cpp;43;2.1289923191070557;0-2;Single bit-flip
size;fftw2t.cpp;44;1.4891414642333984;0-2;Single bit-flip
out;fftw2t.cpp;42;1.2259273529052734;0-2;Single bit-flip
p;fftw2t.cpp;43;2.3946573734283447;0-2;Single bit-flip
size;fftw2t.cpp;44;1.660585641860962;0-2;Single bit-flip
out;fftw2t.cpp;42;1.470705509185791;0-2;Single bit-flip
in;fftw2t.cpp;42;2.3855369091033936;0-2;Single bit-flip
in;fftw2t.cpp;42;2.3629589080810547;0-2;Single bit-flip
in;fftw2t.cpp;42;0.44271016120910645;0-2;Single bit-flip
in;fftw2t.cpp;42;1.2405784130096436;0-2;Single bit-flip
out;fftw2t.cpp;42;1.723264455795288;0-2;Single bit-flip
in;fftw2t.cpp;42;2.1106717586517334;0-2;Single bit-flip
in;fftw2t.cpp;42;0.6336865425109863;0-2;Single bit-flip
_rtld_global_ro;rtld.c;259;0.5483167171478271;0-2;Single bit-flip
in;fftw2t.cpp;42;1.589667797088623;0-2;Single bit-flip
size;fftw2t.cpp;44;1.594912052154541;0-2;Single bit-flip
in;fftw2t.cpp;42;1.7992866039276123;0-2;Single bit-flip
p;fftw2t.cpp;43;1.8199455738067627;0-2;Single bit-flip
out;fftw2t.cpp;42;0.7410564422607422;0-2;Single bit-flip
size;fftw2t.cpp;44;0.49533653259277344;0-2;Single bit-flip
size;fftw2t.cpp;44;1.6954481601715088;0-2;Single bit-flip
p;fftw2t.cpp;43;0.8452725410461426;0-2;Single bit-flip
in;fftw2t.cpp;42;0.5167772769927979;0-2;Single bit-flip
p;fftw2t.cpp;43;2.344444751739502;0-2;Single bit-flip
size;fftw2t.cpp;44;0.9024372100830078;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0207664966583252;0-2;Single bit-flip
p;fftw2t.cpp;43;0.9281642436981201;0-2;Single bit-flip
out;fftw2t.cpp;42;1.8323869705200195;0-2;Single bit-flip
out;fftw2t.cpp;42;2.066193103790283;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0218982696533203;0-2;Single bit-flip
p;fftw2t.cpp;43;1.5001568794250488;0-2;Single bit-flip
in;fftw2t.cpp;42;2.2069435119628906;0-2;Single bit-flip
out;fftw2t.cpp;42;1.6656920909881592;0-2;Single bit-flip
out;fftw2t.cpp;42;2.1427907943725586;0-2;Single bit-flip
out;fftw2t.cpp;42;1.6657967567443848;0-2;Single bit-flip
out;fftw2t.cpp;42;1.940781593322754;0-2;Single bit-flip
_rtld_global_ro;rtld.c;259;0.27657604217529297;0-2;Single bit-flip
in;fftw2t.cpp;42;1.3175594806671143;0-2;Single bit-flip
size;fftw2t.cpp;44;2.1719210147857666;0-2;Single bit-flip
out;fftw2t.cpp;42;0.9059765338897705;0-2;Single bit-flip
in;fftw2t.cpp;42;2.2603824138641357;0-2;Single bit-flip
out;fftw2t.cpp;42;1.7838644981384277;0-2;Single bit-flip
in;fftw2t.cpp;42;1.9372162818908691;0-2;Single bit-flip
size;fftw2t.cpp;44;1.672797679901123;0-2;Single bit-flip
in;fftw2t.cpp;42;1.1528053283691406;0-2;Single bit-flip
p;fftw2t.cpp;43;0.9259607791900635;0-2;Single bit-flip
p;fftw2t.cpp;43;2.0581412315368652;0-2;Single bit-flip
size;fftw2t.cpp;44;1.8278264999389648;0-2;Single bit-flip
in;fftw2t.cpp;42;1.8386173248291016;0-2;Single bit-flip
out;fftw2t.cpp;42;2.3062968254089355;0-2;Single bit-flip
in;fftw2t.cpp;42;1.0726125240325928;0-2;Single bit-flip
p;fftw2t.cpp;43;2.71824049949646;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0784170627593994;0-2;Single bit-flip
size;fftw2t.cpp;44;0.8395171165466309;0-2;Single bit-flip
out;fftw2t.cpp;42;1.3018367290496826;0-2;Single bit-flip
size;fftw2t.cpp;44;1.5315117835998535;0-2;Single bit-flip
p;fftw2t.cpp;43;1.9529807567596436;0-2;Single bit-flip
in;fftw2t.cpp;42;2.1887669563293457;0-2;Single bit-flip
out;fftw2t.cpp;42;1.3252294063568115;0-2;Single bit-flip
out;fftw2t.cpp;42;1.2133893966674805;0-2;Single bit-flip
out;fftw2t.cpp;42;2.0128941535949707;0-2;Single bit-flip
in;fftw2t.cpp;42;0.9442319869995117;0-2;Single bit-flip
p;fftw2t.cpp;43;0.5073494911193848;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0078837871551514;0-2;Single bit-flip
in;fftw2t.cpp;42;0.7531132698059082;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0513887405395508;0-2;Single bit-flip
in;fftw2t.cpp;42;1.610072374343872;0-2;Single bit-flip
p;fftw2t.cpp;43;1.5645549297332764;0-2;Single bit-flip
out;fftw2t.cpp;42;1.8684649467468262;0-2;Single bit-flip
size;fftw2t.cpp;44;0.45592308044433594;0-2;Single bit-flip
size;fftw2t.cpp;44;1.8140521049499512;0-2;Single bit-flip
size;fftw2t.cpp;44;0.6930649280548096;0-2;Single bit-flip
p;fftw2t.cpp;43;2.7312488555908203;0-2;Single bit-flip
size;fftw2t.cpp;44;0.5959851741790771;0-2;Single bit-flip
size;fftw2t.cpp;44;1.39573073387146;0-2;Single bit-flip
out;fftw2t.cpp;42;1.477478265762329;0-2;Single bit-flip
in;fftw2t.cpp;42;1.2679905891418457;0-2;Single bit-flip
p;fftw2t.cpp;43;1.2660889625549316;0-2;Single bit-flip
in;fftw2t.cpp;42;1.8945155143737793;0-2;Single bit-flip
out;fftw2t.cpp;42;1.098569393157959;0-2;Single bit-flip
out;fftw2t.cpp;42;1.43263578414917;0-2;Single bit-flip
p;fftw2t.cpp;43;2.3811192512512207;0-2;Single bit-flip
out;fftw2t.cpp;42;0.41606903076171875;0-2;Single bit-flip
p;fftw2t.cpp;43;1.1703336238861084;0-2;Single bit-flip
in;fftw2t.cpp;42;1.4244964122772217;0-2;Single bit-flip
p;fftw2t.cpp;43;0.8595705032348633;0-2;Single bit-flip
in;fftw2t.cpp;42;0.6950578689575195;0-2;Single bit-flip
in;fftw2t.cpp;42;1.6996941566467285;0-2;Single bit-flip
workstart;vfprintf.c;1257;1.5189437866210938;0-2;Single bit-flip
in;fftw2t.cpp;42;0.9498624801635742;0-2;Single bit-flip
p;fftw2t.cpp;43;1.593597173690796;0-2;Single bit-flip
p;fftw2t.cpp;43;1.21638822555542;0-2;Single bit-flip
p;fftw2t.cpp;43;0.5402171611785889;0-2;Single bit-flip
in;fftw2t.cpp;42;1.488718032836914;0-2;Single bit-flip
size;fftw2t.cpp;44;1.4548594951629639;0-2;Single bit-flip
out;fftw2t.cpp;42;1.1754531860351562;0-2;Single bit-flip
p;fftw2t.cpp;43;1.5206568241119385;0-2;Single bit-flip
in;fftw2t.cpp;42;0.6678931713104248;0-2;Single bit-flip
out;fftw2t.cpp;42;1.4037024974822998;0-2;Single bit-flip
out;fftw2t.cpp;42;2.0671377182006836;0-2;Single bit-flip
in;fftw2t.cpp;42;1.6189312934875488;0-2;Single bit-flip
p;fftw2t.cpp;43;2.5142784118652344;0-2;Single bit-flip
in;fftw2t.cpp;42;1.1130735874176025;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0715863704681396;0-2;Single bit-flip
p;fftw2t.cpp;43;1.7222824096679688;0-2;Single bit-flip
size;fftw2t.cpp;44;0.6505203247070312;0-2;Single bit-flip
p;fftw2t.cpp;43;2.4134485721588135;0-2;Single bit-flip
size;fftw2t.cpp;44;1.1314618587493896;0-2;Single bit-flip
size;fftw2t.cpp;44;1.5907073020935059;0-2;Single bit-flip
in;fftw2t.cpp;42;1.4973998069763184;0-2;Single bit-flip
p;fftw2t.cpp;43;0.6341376304626465;0-2;Single bit-flip
p;fftw2t.cpp;43;0.8472890853881836;0-2;Single bit-flip
size;fftw2t.cpp;44;1.9144062995910645;0-2;Single bit-flip
p;fftw2t.cpp;43;0.9388487339019775;0-2;Single bit-flip
p;fftw2t.cpp;43;1.9438347816467285;0-2;Single bit-flip
in;fftw2t.cpp;42;1.3782649040222168;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0633502006530762;0-2;Single bit-flip
p;fftw2t.cpp;43;2.232255220413208;0-2;Single bit-flip
size;fftw2t.cpp;44;1.6913704872131348;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0852718353271484;0-2;Single bit-flip
out;fftw2t.cpp;42;0.6004445552825928;0-2;Single bit-flip
in;fftw2t.cpp;42;1.295391321182251;0-2;Single bit-flip
out;fftw2t.cpp;42;1.4986960887908936;0-2;Single bit-flip
in;fftw2t.cpp;42;1.6819438934326172;0-2;Single bit-flip
p;fftw2t.cpp;43;1.3696644306182861;0-2;Single bit-flip
out;fftw2t.cpp;42;1.044144630432129;0-2;Single bit-flip
size;fftw2t.cpp;44;1.1236708164215088;0-2;Single bit-flip
p;fftw2t.cpp;43;1.277651309967041;0-2;Single bit-flip
in;fftw2t.cpp;42;1.236778974533081;0-2;Single bit-flip
out;fftw2t.cpp;42;1.321345329284668;0-2;Single bit-flip
p;fftw2t.cpp;43;1.2729856967926025;0-2;Single bit-flip
size;fftw2t.cpp;44;0.9612898826599121;0-2;Single bit-flip
size;fftw2t.cpp;44;0.39864635467529297;0-2;Single bit-flip
out;fftw2t.cpp;42;2.1374011039733887;0-2;Single bit-flip
in;fftw2t.cpp;42;1.4886212348937988;0-2;Single bit-flip
size;fftw2t.cpp;44;0.8727309703826904;0-2;Single bit-flip
size;fftw2t.cpp;44;1.482227087020874;0-2;Single bit-flip
in;fftw2t.cpp;42;0.7332124710083008;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0483105182647705;0-2;Single bit-flip
out;fftw2t.cpp;42;1.385612964630127;0-2;Single bit-flip
in;fftw2t.cpp;42;1.8433663845062256;0-2;Single bit-flip
out;fftw2t.cpp;42;1.8237624168395996;0-2;Single bit-flip
out;fftw2t.cpp;42;0.714684009552002;0-2;Single bit-flip
in;fftw2t.cpp;42;0.8009216785430908;0-2;Single bit-flip
size;fftw2t.cpp;44;2.279871702194214;0-2;Single bit-flip
out;fftw2t.cpp;42;1.5275707244873047;0-2;Single bit-flip
in;fftw2t.cpp;42;0.9225461483001709;0-2;Single bit-flip
in;fftw2t.cpp;42;1.2758970260620117;0-2;Single bit-flip
size;fftw2t.cpp;44;0.878800630569458;0-2;Single bit-flip
size;fftw2t.cpp;10;0.40543031692504883;0-2;Single bit-flip
in;fftw2t.cpp;42;2.732700824737549;0-2;Single bit-flip
p;fftw2t.cpp;43;0.8443701267242432;0-2;Single bit-flip
p;fftw2t.cpp;43;2.2952611446380615;0-2;Single bit-flip
in;fftw2t.cpp;42;0.9696540832519531;0-2;Single bit-flip
size;fftw2t.cpp;44;1.1626603603363037;0-2;Single bit-flip
out;fftw2t.cpp;42;1.6528499126434326;0-2;Single bit-flip
in;fftw2t.cpp;42;1.8999335765838623;0-2;Single bit-flip
in;fftw2t.cpp;42;1.7700695991516113;0-2;Single bit-flip
size;fftw2t.cpp;44;1.9250822067260742;0-2;Single bit-flip
in;fftw2t.cpp;42;0.8448054790496826;0-2;Single bit-flip
out;fftw2t.cpp;42;1.5866193771362305;0-2;Single bit-flip
in;fftw2t.cpp;42;1.4673330783843994;0-2;Single bit-flip
in;fftw2t.cpp;42;1.9681127071380615;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0973243713378906;0-2;Single bit-flip
sf;vsnprintf.c;96;1.4822020530700684;0-2;Single bit-flip
size;fftw2t.cpp;44;1.1203672885894775;0-2;Single bit-flip
p;fftw2t.cpp;43;1.147326946258545;0-2;Single bit-flip
in;fftw2t.cpp;42;1.813136339187622;0-2;Single bit-flip
workstart;vfprintf.c;1257;0.9638433456420898;0-2;Single bit-flip
out;fftw2t.cpp;42;2.045424222946167;0-2;Single bit-flip
out;fftw2t.cpp;42;1.430907964706421;0-2;Single bit-flip
out;fftw2t.cpp;42;1.2084109783172607;0-2;Single bit-flip
out;fftw2t.cpp;42;1.4304003715515137;0-2;Single bit-flip
in;fftw2t.cpp;42;1.5390443801879883;0-2;Single bit-flip
size;fftw2t.cpp;44;0.9293084144592285;0-2;Single bit-flip
size;fftw2t.cpp;10;0.3971400260925293;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2456257343292236;0-2;Single bit-flip
in;fftw2t.cpp;42;1.6062235832214355;0-2;Single bit-flip
size;fftw2t.cpp;44;0.6753616333007812;0-2;Single bit-flip
p;fftw2t.cpp;43;1.5043890476226807;0-2;Single bit-flip
out;fftw2t.cpp;42;0.8035933971405029;0-2;Single bit-flip
in;fftw2t.cpp;42;0.7397141456604004;0-2;Single bit-flip
in;fftw2t.cpp;42;1.6979970932006836;0-2;Single bit-flip
in;fftw2t.cpp;42;2.464021921157837;0-2;Single bit-flip
_IO_strn_jumps;vsnprintf.c;67;0.9124932289123535;0-2;Single bit-flip
in;fftw2t.cpp;42;2.587979316711426;0-2;Single bit-flip
in;fftw2t.cpp;42;1.5555322170257568;0-2;Single bit-flip
p;fftw2t.cpp;43;1.7434804439544678;0-2;Single bit-flip
out;fftw2t.cpp;42;0.9465148448944092;0-2;Single bit-flip
out;fftw2t.cpp;42;1.1469547748565674;0-2;Single bit-flip
out;fftw2t.cpp;42;1.5159220695495605;0-2;Single bit-flip
out;fftw2t.cpp;42;1.196237564086914;0-2;Single bit-flip
p;fftw2t.cpp;43;1.1697900295257568;0-2;Single bit-flip
p;fftw2t.cpp;43;1.6866652965545654;0-2;Single bit-flip
in;fftw2t.cpp;42;1.9355273246765137;0-2;Single bit-flip
size;fftw2t.cpp;10;1.3047034740447998;0-2;Single bit-flip
p;fftw2t.cpp;43;1.4049866199493408;0-2;Single bit-flip
out;fftw2t.cpp;42;1.4834630489349365;0-2;Single bit-flip
p;fftw2t.cpp;43;2.3124840259552;0-2;Single bit-flip
in;fftw2t.cpp;42;1.522042989730835;0-2;Single bit-flip
p;fftw2t.cpp;43;2.1274352073669434;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0872373580932617;0-2;Single bit-flip
