Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
cc2;../sysdeps/ieee754/dbl-64/dosincos.h;65;2.009665012359619;0-13;Single bit-flip
__malloc_initialize_hook;malloc.c;1856;10.990000009536743;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;11.415695428848267;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;9.195644617080688;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;3.8269431591033936;0-13;Single bit-flip
narenas;arena.c;77;9.26708173751831;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;2.9675238132476807;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;4.685687065124512;0-13;Single bit-flip
dumped_main_arena_end;malloc.c;1766;2.829650402069092;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;300;2.595496654510498;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;3.9161715507507324;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;12.384726762771606;0-13;Single bit-flip
__func__;malloc.c;0;4.666336536407471;0-13;Single bit-flip
narenas;arena.c;77;13.376166105270386;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;13.45770263671875;0-13;Single bit-flip
coar;../sysdeps/ieee754/dbl-64/uexp.tbl;910;3.786597490310669;0-13;Single bit-flip
cc2;../sysdeps/ieee754/dbl-64/dosincos.h;65;8.794389009475708;0-13;Single bit-flip
_r_debug;dl-debug.c;37;0.8996646404266357;0-13;Single bit-flip
__malloc_hook;malloc.c;1863;1.5607874393463135;0-13;Single bit-flip
w;../sysdeps/ieee754/dbl-64/s_sin.c;772;10.391274213790894;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;6.004484415054321;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;2.082122564315796;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;1.8866312503814697;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;300;6.172041177749634;0-13;Single bit-flip
__malloc_initialize_hook;malloc.c;1856;1.5819554328918457;0-13;Single bit-flip
s3;../sysdeps/ieee754/dbl-64/dosincos.h;58;6.918712854385376;0-13;Single bit-flip
using_malloc_checking;hooks.c;53;3.253328800201416;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;3.35545015335083;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;5.965094327926636;0-13;Single bit-flip
hp0;../sysdeps/ieee754/dbl-64/dosincos.h;75;8.50930666923523;0-13;Single bit-flip
dd;../sysdeps/ieee754/dbl-64/dosincos.c;62;4.30800724029541;0-13;Single bit-flip
hp0;../sysdeps/ieee754/dbl-64/dosincos.h;75;10.130244493484497;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.2046217918395996;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;11.752359628677368;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;5.566715240478516;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;298;2.6969046592712402;0-13;Single bit-flip
inf;../sysdeps/ieee754/dbl-64/uexp.h;54;6.783465147018433;0-13;Single bit-flip
check_action;malloc.c;1880;2.082850217819214;0-13;Single bit-flip
